"Date","Open","High","Low","Close","Volume"
"2025-03-10",10.680000305175781,11.524999618530273,10.140000343322754,11.279999732971191,244257156
"2025-02-28",9.914999961853027,11.850000381469727,9.319999694824219,10.680000305175781,435314232
"2025-01-31",9.390000343322754,13.249500274658203,9.069999694824219,10.279999732971191,629806632
"2024-12-31",9,11.300000190734863,8.350000381469727,9.329999923706055,533224016
"2024-11-29",9.5600004196167,9.850000381469727,8.079999923706055,9.020000457763672,390094715
"2024-10-31",9.239999771118164,9.5,9.079999923706055,9.460000038146973,17058587
"2024-09-30",9.204999923706055,9.319999694824219,8.220000267028809,8.960000038146973,374272643
"2024-08-30",11.899999618530273,11.90999984741211,9.03499984741211,9.25,111942123
"2024-07-31",12.149999618530273,12.234999656677246,11.854999542236328,11.869999885559082,8429457
"2024-06-28",16.219999313354492,16.260000228881836,11.6850004196167,12.095000267028809,112799563
"2024-05-31",17.450000762939453,18.829999923706055,14.619999885559082,16.219999313354492,81471106
"2024-04-30",21.56999969482422,21.739999771118164,17.4950008392334,17.729999542236328,81902776
"2024-03-28",21.190000534057617,22.040000915527344,20.299999237060547,21.690000534057617,142830257
"2024-02-29",22.709999084472656,23.764999389648438,20.959999084472656,21.260000228881836,231962860
"2024-01-31",26.065000534057617,27.049999237060547,21.579999923706055,22.56999969482422,403847903
"2023-12-29",19.950000762939453,27.020000457763672,19.750099182128906,26.110000610351562,282924926
"2023-11-30",20.969999313354492,22.219999313354492,19.683900833129883,19.940000534057617,207216735
"2023-10-31",22.239999771118164,24.6299991607666,20.479999542236328,21.079999923706055,294299881
"2023-09-29",25.170000076293945,25.260000228881836,20.579999923706055,22.239999771118164,309970112
"2023-08-31",29.969999313354492,30.790000915527344,24.969999313354492,25.309999465942383,176682122
"2023-07-31",28.390100479125977,31.315000534057617,28.30500030517578,29.969999313354492,174198769
"2023-06-30",30.28499984741211,32.88990020751953,28.140100479125977,28.489999771118164,237989247
"2023-05-31",35.29999923706055,35.36000061035156,29.479999542236328,30.3700008392334,163327972
"2023-04-28",34.88999938964844,36.58000183105469,34.369998931884766,35.25,115407314
"2023-03-31",35.25,36.209999084472656,31.863300323486328,34.58000183105469,179214948
"2023-02-28",36.814998626708984,37.95500183105469,35.27000045776367,35.529998779296875,110376371
"2023-01-31",37.849998474121094,37.94499969482422,34.29999923706055,36.86000061035156,147716745
"2022-12-30",41.5099983215332,42.290000915527344,36.96860122680664,37.36000061035156,111970147
"2022-11-30",36.65999984741211,41.970001220703125,35.13999938964844,41.5,141332437
"2022-10-31",31.809999465942383,36.80500030517578,30.389999389648438,36.5,190028130
"2022-09-30",34.959999084472656,37.20000076293945,31.225000381469727,31.399999618530273,156118908
"2022-08-31",39.619998931884766,42.099998474121094,35.029998779296875,35.060001373291016,150092412
"2022-07-29",37.630001068115234,39.790000915527344,36.56999969482422,39.619998931884766,121551423
"2022-06-30",43.900001525878906,43.9900016784668,37.709999084472656,37.900001525878906,138088295
"2022-05-31",42.630001068115234,45.29499816894531,39.71500015258789,43.83000183105469,158874437
"2022-04-29",44.540000915527344,47.275001525878906,42.34000015258789,42.400001525878906,154230032
"2022-03-31",45.90999984741211,48.970001220703125,44.16999816894531,44.77000045776367,162309951
"2022-02-28",49.32500076293945,50.970001220703125,43.931400299072266,46.09000015258789,121279899
"2022-01-31",52.2599983215332,55,49.005001068115234,49.7599983215332,143610908
"2021-12-31",45.29999923706055,52.91999816894531,43.619998931884766,52.15999984741211,124702239
"2021-11-30",47.099998474121094,50.98270034790039,44.40999984741211,44.79999923706055,131034357
"2021-10-29",47.12620162963867,51.779998779296875,45.22999954223633,47.02000045776367,137701721
"2021-09-30",50.72999954223633,51.929901123046875,46.91999816894531,47.04999923706055,107820393
"2021-08-31",47.42279815673828,50.869998931884766,46.189998626708984,50.75,104166352
"2021-07-30",51.81999969482422,52.029998779296875,45.09000015258789,47.150001525878906,159845303
"2021-06-30",52.9900016784668,55.81999969482422,50.650001525878906,52.61000061035156,98039910
"2021-05-28",53.439998626708984,55.959999084472656,51.119998931884766,52.65999984741211,104460238
"2021-04-30",54.5723991394043,57.04999923706055,52.119998931884766,53.099998474121094,103270815
"2021-03-31",48.4192008972168,56.779998779296875,46.310001373291016,54.900001525878906,146089446
"2021-02-26",49.810001373291016,51.79899978637695,47.55009841918945,47.93000030517578,97461037
"2021-01-29",40.17060089111328,55.4900016784668,39.939998626708984,50.25,163010433
"2020-12-31",38.382301330566406,43.665000915527344,38.30500030517578,39.880001068115234,153063444
"2020-11-30",34.529998779296875,44.869998931884766,34.369998931884766,38.0099983215332,196165878
"2020-10-30",35.84000015258789,38.220001220703125,33.36000061035156,34.040000915527344,147657850
"2020-09-30",37.88999938964844,38.33000183105469,33.880001068115234,35.91999816894531,160982996
"2020-08-31",40.58000183105469,44.04999923706055,38,38.02000045776367,117720214
"2020-07-31",42.150001525878906,43.810001373291016,38.04999923706055,40.709999084472656,164696345
"2020-06-30",42.706298828125,47.375,39.83000183105469,42.38999938964844,130354232
"2020-05-29",42.77000045776367,43.6973991394043,36.650001525878906,42.939998626708984,152331081
"2020-04-30",45.06999969482422,46.45000076293945,39.404998779296875,43.290000915527344,142653374
"2020-03-31",45.91999816894531,54.22999954223633,40.515499114990234,45.75,223219309
"2020-02-28",51.040000915527344,54.529998779296875,44.61000061035156,45.7599983215332,105002441
"2020-01-31",59.279998779296875,59.779998779296875,50.65999984741211,50.849998474121094,121724403
"2019-12-31",59.29999923706055,59.91999816894531,56.7599983215332,58.959999084472656,88309787
"2019-11-29",55.08000183105469,64.5,55.0099983215332,59.599998474121094,163268016
"2019-10-31",55.2599983215332,56.80500030517578,51.56999969482422,54.779998779296875,104989578
"2019-09-30",51.25,58.099998474121094,50.040000915527344,55.310001373291016,100748496
"2019-08-30",54.599998474121094,55.77000045776367,49.029998779296875,51.189998626708984,103462344
"2019-07-31",55.36000061035156,56.95000076293945,53.65999984741211,54.4900016784668,93628819
"2019-06-28",49.52000045776367,55.189998626708984,49.52000045776367,54.66999816894531,122040611
"2019-05-31",53.56999969482422,54.33000183105469,49.310001373291016,49.34000015258789,111721251
"2019-04-30",63.54999923706055,64.1050033569336,52.25,53.56999969482422,201759983
"2019-03-29",70.8499984741211,71.18000030517578,59.33000183105469,63.27000045776367,151779076
"2019-02-28",72.37999725341797,74.94499969482422,69.53009796142578,71.19000244140625,93377742
"2019-01-31",67.19999694824219,72.87999725341797,66.69000244140625,72.26000213623047,110441082
"2018-12-31",85.02999877929688,86.30999755859375,64.51000213623047,68.33000183105469,155700500
"2018-11-30",79.4800033569336,85.30999755859375,78.27999877929688,84.66999816894531,118464232
"2018-10-31",72.87999725341797,80.25,69.69000244140625,79.7699966430664,168570667
"2018-09-28",68.52999877929688,74.56999969482422,67.41999816894531,72.9000015258789,90643725
"2018-08-31",67.61000061035156,70.94999694824219,65.54329681396484,68.55999755859375,124996644
"2018-07-31",59.68000030517578,69.52999877929688,59.5,67.62000274658203,180768642
"2018-06-29",62.560001373291016,68.86990356445312,59.06999969482422,60.01499938964844,190511610
"2018-05-31",65.37000274658203,66.2300033569336,61.560001373291016,62.38999938964844,103151467
"2018-04-30",65.0999984741211,68.1500015258789,61.73500061035156,66.44999694824219,117125913
"2018-03-29",69.05999755859375,71.18000030517578,64.76000213623047,65.47000122070312,122681331
"2018-02-28",74.52999877929688,76.3499984741211,66.33999633789062,68.88999938964844,106097414
"2018-01-31",73.27999877929688,80.68000030517578,70.7300033569336,75.26000213623047,127457616
"2017-12-29",71.95999908447266,73.95999908447266,69.5,72.62000274658203,120399373
"2017-11-30",65.33999633789062,73.83000183105469,65.16999816894531,72.76000213623047,159407076
"2017-10-31",77.31999969482422,77.5,63.81999969482422,66.2699966430664,207164898
"2017-09-29",81.62999725341797,83.88999938964844,76.62000274658203,77.22000122070312,134469694
"2017-08-31",80.43000030517578,82.23999786376953,79.25,81.5,100613919
"2017-07-31",78.5199966430664,80.96009826660156,76.79000091552734,80.66999816894531,107617807
"2017-06-30",81.29000091552734,83.5,75.18000030517578,78.30999755859375,140244777
"2017-05-31",86.36000061035156,86.86499786376953,80.12999725341797,81.0199966430664,85850059
"2017-04-28",83.36000061035156,87.79000091552734,80.30000305175781,86.54000091552734,82154318
"2017-03-31",86.81999969482422,87.2300033569336,82.55000305175781,83.05000305175781,73521352
"2017-02-28",81.19999694824219,88,80.16000366210938,86.37999725341797,69705875
"2017-01-31",83.0999984741211,85.26000213623047,80.30999755859375,81.94000244140625,88139426
"2016-12-30",84.83000183105469,88,82.41999816894531,82.76000213623047,76333001
"2016-11-30",81.94999694824219,86.26000213623047,77.0199966430664,84.7300033569336,107811390
"2016-10-31",80.2699966430664,83.33999633789062,76.26000213623047,82.7300033569336,87575380
"2016-09-30",81.04000091552734,85.08000183105469,78.9000015258789,80.62000274658203,95743756
"2016-08-31",78.87999725341797,83.87989807128906,78.05000305175781,80.70999908447266,89239403
"2016-07-29",83.70999908447266,84.97000122070312,78.80000305175781,79.25,104582841
"2016-06-30",77.41999816894531,85.08999633789062,77.22000122070312,83.2699966430664,115100379
"2016-05-31",79.0999984741211,81.91999816894531,75.73500061035156,77.4000015258789,100569482
"2016-04-29",84.23999786376953,86.83999633789062,78.27999877929688,79.27999877929688,95971732
"2016-03-31",79.91999816894531,84.58000183105469,78.33000183105469,84.23999786376953,72775653
"2016-02-29",78.88999938964844,80.70999908447266,71.5,78.94000244140625,94085090
"2016-01-29",83.69999694824219,83.7699966430664,76.62000274658203,79.72000122070312,114180354
"2015-12-31",84.43000030517578,87.05000305175781,81.02999877929688,85.15499877929688,87928563
"2015-11-30",84.30000305175781,89.1500015258789,78.9000015258789,84.02999877929688,98719876
"2015-10-30",83.56999969482422,95.73999786376953,82.51000213623047,84.68000030517578,125267194
"2015-09-30",84.33999633789062,92.06999969482422,81.44999694824219,83.0999984741211,92350185
"2015-08-31",96.12000274658203,97.30000305175781,76.00749969482422,86.55000305175781,92107183
"2015-07-31",85.08000183105469,97.2699966430664,84.7300033569336,96.62999725341797,84485509
"2015-06-30",86.16999816894531,89.37999725341797,82.91999816894531,84.44000244140625,79501854
"2015-05-29",82.52999877929688,87.18000030517578,82.52999877929688,85.83999633789062,53142902
"2015-04-30",84.72000122070312,93.41999816894531,82.63999938964844,82.93000030517578,116621107
"2015-03-31",83.23999786376953,88.80999755859375,81.01000213623047,84.68000030517578,139589805
"2015-02-27",73.05999755859375,83.7699966430664,73,83.08000183105469,86464577
"2015-01-30",76.11000061035156,77.94000244140625,73.16000366210938,73.75,79105916
"2014-12-31",68.29000091552734,77.9800033569336,66.45500183105469,76.19999694824219,137980866
"2014-11-28",64.31999969482422,69.37000274658203,64.02999877929688,68.61000061035156,79690784
"2014-10-31",59.58000183105469,64.36000061035156,58.52000045776367,64.22000122070312,138894704
"2014-09-30",60.22999954223633,65.19000244140625,58.38999938964844,59.27000045776367,162453882
"2014-08-29",68,72.91000366210938,57.75,60.52000045776367,292917147
"2014-07-31",74.30000305175781,74.37000274658203,68.4800033569336,68.7699966430664,122580640
"2014-06-30",71.61000061035156,76.38999938964844,71.22000122070312,74.12999725341797,127276711
"2014-05-30",68.02999877929688,71.97000122070312,67.5,71.91000366210938,101032195
"2014-04-30",65.61000061035156,68.30999755859375,62.79999923706055,67.9000015258789,135006696
"2014-03-31",67.5999984741211,69.44999694824219,63.06999969482422,66.02999877929688,133859117
"2014-02-28",57.33000183105469,69.83999633789062,55.27000045776367,67.94999694824219,158986083
"2014-01-31",57.20000076293945,62.2400016784668,56.345001220703125,57.349998474121094,132879125
"2013-12-31",59.33000183105469,59.6879997253418,54.86000061035156,57.439998626708984,122697737
"2013-11-29",59.599998474121094,60.93000030517578,58.41999816894531,59.20000076293945,88991152
"2013-10-31",54.11000061035156,60.81999969482422,54.11000061035156,59.2400016784668,135486445
"2013-09-30",48.220001220703125,56.84000015258789,48.18000030517578,53.79999923706055,128349173
"2013-08-30",50.439998626708984,51.2599983215332,46.75,48.06999969482422,75695617
"2013-07-31",44.970001220703125,51.619998931884766,43.310001373291016,50.25,139580011
"2013-06-28",47.720001220703125,51.220001220703125,44.040000915527344,44.20000076293945,134448083
"2013-05-31",49.5099983215332,51.25,47.720001220703125,47.7599983215332,122714293
"2013-04-30",47.400001525878906,50.349998474121094,45.790000915527344,49.5099983215332,116476771
"2013-03-28",40.869998931884766,47.7599983215332,39.7400016784668,47.68000030517578,155493550
"2013-02-28",40.22999954223633,42,39.93000030517578,40.939998626708984,111721397
"2013-01-31",37.86000061035156,40.310001373291016,37.060001373291016,39.959999084472656,145040811
"2012-12-31",33.939998626708984,37.75,33.939998626708984,37.0099983215332,148436694
"2012-11-30",35.27000045776367,35.689998626708984,31.8799991607666,33.90999984741211,125834332
"2012-10-31",36.47999954223633,37.345001220703125,35.04999923706055,35.22999954223633,132732891
"2012-09-28",35.63999938964844,36.900001525878906,34.630001068115234,36.439998626708984,139216888
"2012-08-31",36.5,36.849998474121094,35.08000183105469,35.7599983215332,139250199
"2012-07-31",29.690000534057617,36.459999084472656,29.348899841308594,36.36000061035156,246263463
"2012-06-29",30.520000457763672,32.18000030517578,28.530000686645508,29.579999923706055,244233291
"2012-05-31",35.06999969482422,35.400001525878906,30.34000015258789,30.520000457763672,146995431
"2012-04-30",33.560001373291016,36.04499816894531,32.06999969482422,35.060001373291016,177740862
"2012-03-30",32.720001220703125,35.48789978027344,32.529998779296875,33.4900016784668,191311089
"2012-02-29",33.47999954223633,35.349998474121094,32.939998626708984,33.15999984741211,207252587
"2012-01-31",33.45000076293945,35,32.31999969482422,33.36000061035156,163628979
"2011-12-30",33.58000183105469,35.34000015258789,30.799999237060547,33.060001373291016,192836421
"2011-11-30",32.650001525878906,33.75,30.34000015258789,33.720001220703125,187129041
"2011-10-31",32.900001525878906,34.5,31.600000381469727,33.20000076293945,158853760
"2011-09-30",35.31999969482422,37.61000061035156,32,32.88999938964844,179855912
"2011-08-31",39.45000076293945,39.45000076293945,33.4900016784668,35.209999084472656,226842656
"2011-07-29",42.29999923706055,44.2599983215332,38.79999923706055,39.040000915527344,149373306
"2011-06-30",43.65999984741211,45.34000015258789,41.31999969482422,42.459999084472656,169422811
"2011-05-31",42.970001220703125,45.2400016784668,42.06999969482422,43.630001068115234,122491076
"2011-04-29",40.31999969482422,43.209999084472656,40.279998779296875,42.720001220703125,100589003
"2011-03-31",43.52000045776367,44.060001373291016,38.45000076293945,40.13999938964844,188482946
"2011-02-28",40.630001068115234,43.75,40.599998474121094,43.34000015258789,113047407
"2011-01-31",39.13999938964844,42.19990158081055,39.060001373291016,40.439998626708984,132886966
"2010-12-31",35.279998779296875,40.20000076293945,35.2400016784668,38.959999084472656,163214725
"2010-11-30",33.959999084472656,36.150001525878906,33.380001068115234,34.849998474121094,135064755
"2010-10-29",33.7400016784668,35.18000030517578,33.040000915527344,33.880001068115234,134971204
"2010-09-30",27.059999465942383,34.119998931884766,27.049999237060547,33.5,167081978
"2010-08-31",29.110000610351562,29.299999237060547,26.770000457763672,26.8799991607666,165318281
"2010-07-30",26.670000076293945,30.260000228881836,26.260000228881836,28.549999237060547,241356389
"2010-06-30",31.84000015258789,33.150001525878906,26.260000228881836,26.700000762939453,331497861
"2010-05-28",35.33000183105469,36.709999084472656,31.780000686645508,32.040000915527344,164981152
"2010-04-30",37.15999984741211,37.95000076293945,34.77000045776367,35.150001525878906,119334116
"2010-03-31",35.22999954223633,37.599998474121094,33.439998626708984,37.09000015258789,187551411
"2010-02-26",36.290000915527344,36.84000015258789,33,35.2400016784668,167283967
"2010-01-29",37.0099983215332,37.29999923706055,35.91999816894531,36.04999923706055,127594248
"2009-12-31",39,39.45000076293945,35.099998474121094,36.720001220703125,157847836
"2009-11-30",38.119998931884766,40.2599983215332,37.849998474121094,38.88999938964844,134665865
"2009-10-30",37.5,40.689998626708984,36.97999954223633,37.83000183105469,183386677
"2009-09-30",33.709999084472656,38.439998626708984,33.099998474121094,37.470001220703125,148591890
"2009-08-31",31.34000015258789,34.29999923706055,29.950000762939453,33.880001068115234,135127626
"2009-07-31",29.479999542236328,31.420000076293945,27.889999389648438,31.049999237060547,151649677
"2009-06-30",30.190000534057617,32,29.1200008392334,29.399999618530273,170821654
"2009-05-29",31.43000030517578,32.20000076293945,29.260000228881836,29.790000915527344,131483001
"2009-04-30",25.59000015258789,31.899999618530273,25.5,31.43000030517578,190122669
"2009-03-31",23.3799991607666,27.5,21.389999389648438,25.959999084472656,221498065
"2009-02-27",27.149999618530273,28.389999389648438,23.040000915527344,23.860000610351562,178314609
"2009-01-30",24.649999618530273,28.299999237060547,24.610000610351562,27.40999984741211,170671587
"2008-12-31",24.479999542236328,27.010000228881836,22.770000457763672,24.670000076293945,159140367
"2008-11-28",25.440000534057617,25.940000534057617,21.5,24.739999771118164,148240052
"2008-10-31",30.81999969482422,30.959999084472656,21.280000686645508,25.459999084472656,278708032
"2008-09-30",36.65999984741211,37.2400016784668,30.260000228881836,30.959999084472656,198445480
"2008-08-29",34.52000045776367,37.849998474121094,33.529998779296875,36.43000030517578,115468613
"2008-07-31",32.369998931884766,35.310001373291016,31.25,34.34000015258789,177529696
"2008-06-30",35.900001525878906,37.20000076293945,32.40999984741211,32.5099983215332,145700389
"2008-05-30",34.93000030517578,36.720001220703125,34.59000015258789,36.02000045776367,100061335
"2008-04-30",38.16999816894531,39,34.70000076293945,34.849998474121094,112870236
"2008-03-31",36.38999938964844,38.88999938964844,34.7599983215332,38.09000015258789,128199328
"2008-02-29",35.18000030517578,37.97999954223633,34.2599983215332,36.5099983215332,120256305
"2008-01-31",37.9900016784668,38.665000915527344,32.5,35.040000915527344,201465266
"2007-12-31",36.81999969482422,39.25,35.79999923706055,38.08000183105469,155486482
"2007-11-30",39.599998474121094,40.349998474121094,36.5,36.59000015258789,172868766
"2007-10-31",41.439998626708984,47.2400016784668,37.099998474121094,39.650001525878906,312812449
"2007-09-28",45.0099983215332,48.09000015258789,43.7400016784668,47.2400016784668,88603989
"2007-08-31",44.16999816894531,47.720001220703125,43.599998474121094,45.06999969482422,130660865
"2007-07-31",43.84000015258789,45.900001525878906,43.5,44.18000030517578,132898169
"2007-06-29",45.130001068115234,45.5,43.30939865112305,43.540000915527344,116699486
"2007-05-31",44.130001068115234,45.91999816894531,43.5,45.130001068115234,97435531
"2007-04-30",45.7400016784668,46.77000045776367,43.869998931884766,43.900001525878906,87692041
"2007-03-30",44.02000045776367,49.099998474121094,43.22999954223633,45.88999938964844,131579844
"2007-02-28",45.31999969482422,46.4900016784668,43.38999938964844,44.70000076293945,77916764
"2007-01-31",45.88999938964844,46.689998626708984,44.79999923706055,45.29999923706055,77320400
"2006-12-29",40.45000076293945,47.279998779296875,40.04999923706055,45.88999938964844,117838700
"2006-11-30",43.25,43.779998779296875,39.90999984741211,40.4900016784668,151058600
"2006-10-31",44.77899932861328,45.099998474121094,41.36000061035156,43.68000030517578,169813000
"2006-09-29",49.599998474121094,51.599998474121094,42.95000076293945,44.38999938964844,164320400
"2006-08-31",46.5,50,45.88010025024414,49.459999084472656,66923300
"2006-07-31",44.75,48.16999816894531,44.709999084472656,46.779998779296875,74849300
"2006-06-30",40.54999923706055,45.369998931884766,40.45000076293945,44.84000015258789,98892700
"2006-05-31",42.599998474121094,42.779998779296875,39.54999923706055,40.599998474121094,92281000
"2006-04-28",43.2599983215332,44.630001068115234,41.529998779296875,41.93000030517578,61744300
"2006-03-31",45.029998779296875,46.06999969482422,43.029998779296875,43.130001068115234,72700500
"2006-02-28",43.16999816894531,46.38999938964844,42.61000061035156,44.86000061035156,55654300
"2006-01-31",44.630001068115234,45.49800109863281,42.130001068115234,43.279998779296875,76703400
"2005-12-30",45.77000045776367,47.04999923706055,43.84000015258789,44.2599983215332,57289600
"2005-11-30",45.43000030517578,48.25,44.529998779296875,45.68000030517578,67979200
"2005-10-31",43.45000076293945,46.29999923706055,42.619998931884766,45.43000030517578,82938600
"2005-09-30",46.220001220703125,46.75,40.97999954223633,43.45000076293945,90225900
"2005-08-31",48.31999969482422,49.0099983215332,45.150001525878906,46.33000183105469,56312600
"2005-07-29",46.2400016784668,48.18000030517578,45.810001373291016,47.86000061035156,47483500
"2005-06-30",45.34000015258789,47.38999938964844,44,45.9900016784668,61281700
"2005-05-31",43.29999923706055,46.7400016784668,43.040000915527344,45.34000015258789,49450100
"2005-04-29",44.5099983215332,44.849998474121094,41.5099983215332,43.060001373291016,62222300
"2005-03-31",43.0099983215332,46.75,42.11000061035156,44.41999816894531,81042300
"2005-02-28",42.61000061035156,44.189998626708984,41.310001373291016,42.83000183105469,55157800
"2005-01-31",39.75,43.27000045776367,39.65999984741211,42.61000061035156,82449800
"2004-12-31",38.22999954223633,39.369998931884766,38.11000061035156,38.369998931884766,49047500
"2004-11-30",35.95000076293945,39.5099983215332,35.630001068115234,38.18000030517578,55413600
"2004-10-29",35.869998931884766,37.2599983215332,35.04999923706055,35.88999938964844,55461400
"2004-09-30",36.45000076293945,38.06999969482422,35.70000076293945,35.83000183105469,52516900
"2004-08-31",36.16999816894531,37.7599983215332,34.88999938964844,36.45000076293945,47956600
"2004-07-30",36.029998779296875,37.81999969482422,35.349998474121094,36.400001525878906,58372700
"2004-06-30",35.04999923706055,36.65999984741211,34.2599983215332,36.209999084472656,53064000
"2004-05-28",34.849998474121094,35.540000915527344,33.279998779296875,35.0099983215332,60268500
"2004-04-30",32.939998626708984,34.650001525878906,32.400001525878906,34.47999954223633,66032300
"2004-03-31",35.54999923706055,35.79999923706055,32,32.95000076293945,74201500
"2004-02-27",34.5099983215332,35.9900016784668,33.630001068115234,35.65999984741211,60497000
"2004-01-30",36.43000030517578,36.7599983215332,33.72999954223633,34.54999923706055,62661800
"2003-12-31",36.97999954223633,37.41999816894531,34.470001220703125,36.380001068115234,65689400
