"Date","Open","High","Low","Close","Volume"
"2025-03-10",121.04000091552734,123.69999694824219,120.04499816894531,120.62000274658203,6279869
"2025-03-07",119.33000183105469,121.66000366210938,119.33000183105469,121.62000274658203,1467663
"2025-03-06",119.19000244140625,120.55000305175781,118.16999816894531,120.5,1821423
"2025-03-05",117.37000274658203,119.58999633789062,117.36000061035156,119.0199966430664,1907668
"2025-03-04",118.33000183105469,118.61000061035156,116.5999984741211,116.79000091552734,1798514
"2025-03-03",119.94000244140625,120.97000122070312,118.7699966430664,119.26000213623047,1537397
"2025-02-28",118.04000091552734,119.61000061035156,118.04000091552734,119.02999877929688,3521365
"2025-02-27",117,118.7300033569336,116.98999786376953,117.62999725341797,4821600
"2025-02-26",118.20999908447266,118.55999755859375,116.7300033569336,116.88999938964844,987939
"2025-02-25",116.4800033569336,118.33000183105469,116.4800033569336,118.11000061035156,1705742
"2025-02-24",116.37999725341797,118.04000091552734,115.87000274658203,116.16000366210938,1441214
"2025-02-21",116.44999694824219,116.8499984741211,115.25499725341797,116.33000183105469,6459937
"2025-02-20",114.97000122070312,116.62999725341797,114.8499984741211,116.5999984741211,5801169
"2025-02-19",114.94000244140625,115.44000244140625,114.29000091552734,115,1323476
"2025-02-18",114.55000305175781,115.77999877929688,113.9219970703125,115.41999816894531,5407835
"2025-02-14",116.05999755859375,116.76000213623047,115.66000366210938,116.22000122070312,5940300
"2025-02-13",114.54000091552734,116.12999725341797,114.35199737548828,115.63999938964844,5854015
"2025-02-12",113.41000366210938,114.83000183105469,113.30000305175781,114.26000213623047,1730417
"2025-02-11",114,114.70500183105469,113.41500091552734,114.52999877929688,4589131
"2025-02-10",113.45999908447266,114.76000213623047,112.7699966430664,114.16000366210938,1664194
"2025-02-07",113.83000183105469,113.88999938964844,112.6500015258789,113.11000061035156,1253930
"2025-02-06",112.3499984741211,113.87000274658203,112.2699966430664,113.47000122070312,6318203
"2025-02-05",111.54000091552734,112.66999816894531,111.0199966430664,111.9000015258789,1979996
"2025-02-04",111.66000366210938,112.12999725341797,110.20999908447266,111.7699966430664,2633072
"2025-02-03",111.98999786376953,112.54000091552734,109.43000030517578,111.29000091552734,2945946
"2025-01-31",115.01000213623047,116.56999969482422,113.36000061035156,114.2300033569336,3019089
"2025-01-30",117.38999938964844,117.9800033569336,109.62000274658203,114.9000015258789,41170416
"2025-01-29",136.19000244140625,136.52999877929688,133.6300048828125,133.77999877929688,921713
"2025-01-28",136.02999877929688,136.99000549316406,135.36000061035156,135.4199981689453,740673
"2025-01-27",134.75999450683594,136.83999633789062,134.22999572753906,136.25999450683594,1193253
