"Date","Open","High","Low","Close","Volume"
"2025-03-10",492.2799987792969,497.8500061035156,477.7099914550781,480.2200012207031,5108930
"2025-03-07",474.3699951171875,499.8500061035156,465.2070007324219,493.4800109863281,10874645
"2025-02-28",466.2099914550781,476.0199890136719,450.07000732421875,474.9599914550781,11062482
"2025-02-21",510.94000244140625,516,438.5,466.4200134277344,34013129
"2025-02-14",527.6699829101562,547.5399780273438,522.9099731445312,523.510009765625,11111710
"2025-02-07",542,553.8900146484375,521.9099731445312,527.030029296875,11114200
"2025-01-31",543.239990234375,548.8250122070312,541.489990234375,542.489990234375,1085746
"2025-01-24",528.8499755859375,534.5399780273438,524.8499755859375,532.510009765625,919102
"2025-01-17",535,547.3300170898438,502.79998779296875,509.760009765625,20041146
"2025-01-10",529.7100219726562,535.4000244140625,518.6199951171875,520.6900024414062,1274434
"2025-01-03",507,516.2150268554688,500.70001220703125,513,7040991
"2024-12-27",500.760009765625,513.1799926757812,499.32000732421875,509.989990234375,6178649
"2024-12-20",518,521.0250244140625,475.82000732421875,500.1300048828125,19041354
"2024-12-13",553.489990234375,567.6099853515625,510.7200012207031,520.47998046875,15470459
"2024-12-06",614,622.4000244140625,544.2000122070312,549.6199951171875,10489539
"2024-11-29",598.7000122070312,617.4500122070312,595.010009765625,610.2000122070312,4636249
"2024-11-22",598.5599975585938,601.1099853515625,588.739990234375,590.8699951171875,873355
"2024-11-15",616.89501953125,630.72998046875,588.989990234375,592.22998046875,15725756
"2024-11-08",566.739990234375,619.7999877929688,554.4000244140625,615.8099975585938,20986323
"2024-11-01",566.25,570.3250122070312,560.655029296875,567.5599975585938,11788947
"2024-10-25",566.1599731445312,571.5,563.6099853515625,564.5599975585938,2513728
"2024-10-18",552.02001953125,576.1799926757812,543,569.6099853515625,26319007
"2024-10-11",588.7899780273438,601.5230102539062,579.5599975585938,598.0499877929688,11083404
"2024-10-04",590.6099853515625,596.1300048828125,584.364990234375,591.2000122070312,5109078
"2024-09-27",576.489990234375,586.7100219726562,566,581.8499755859375,13971745
"2024-09-20",595,598.7899780273438,569.6500244140625,575,17297353
"2024-09-13",598.3200073242188,604.4949951171875,575.27001953125,594.3200073242188,13216210
"2024-09-06",592.52001953125,607.9400024414062,589.6699829101562,596.8800048828125,11181794
"2024-08-30",588.0499877929688,593.2550048828125,583.780029296875,590.2000122070312,9937183
"2024-08-23",578.0800170898438,585.2050170898438,570.6199951171875,584.510009765625,11028493
"2024-08-16",562.3200073242188,583.3400268554688,561.0499877929688,577.6799926757812,12727196
"2024-08-09",564.5399780273438,565.9299926757812,557.6300048828125,558.760009765625,2976835
"2024-08-02",565.7100219726562,591.5399780273438,561.760009765625,589.8300170898438,16922952
"2024-07-26",563.0499877929688,579.1300048828125,552.8099975585938,569.719970703125,15624080
"2024-07-19",524.239990234375,581.5,513.7999877929688,565.3300170898438,37646014
"2024-07-12",489.19000244140625,514.5700073242188,486.0899963378906,511.5299987792969,16804811
"2024-07-05",506.7449951171875,508.9100036621094,484.5,488.010009765625,13573518
"2024-06-28",488.8599853515625,509.3999938964844,480.6000061035156,509.260009765625,37229015
"2024-06-21",491.3299865722656,493.1199951171875,478.1099853515625,482.5899963378906,18134077
"2024-06-14",491,502,484.3800048828125,497.1199951171875,16838721
"2024-06-07",494.1300048828125,509.1000061035156,490.4200134277344,490.69000244140625,14274017
"2024-05-31",506.6499938964844,506.6499938964844,473.2699890136719,495.3699951171875,22300071
"2024-05-24",524.6300048828125,526.280029296875,507.5199890136719,508.1700134277344,12881435
"2024-05-17",512.0499877929688,528.1599731445312,507.29998779296875,524.6300048828125,14699006
"2024-05-10",492.4800109863281,513.5750122070312,492,512.8099975585938,13988316
"2024-05-03",495.7099914550781,497.3500061035156,477.0660095214844,492.45001220703125,14338808
"2024-04-26",497.7799987792969,499.4200134277344,480.7099914550781,495.3500061035156,19125425
"2024-04-19",442,507.29998779296875,441.989990234375,501.1300048828125,41452115
"2024-04-12",455.9700012207031,459.760009765625,436.3800048828125,439.20001220703125,24437264
"2024-04-05",494.4700012207031,495.7799987792969,449.6000061035156,455.739990234375,30185546
"2024-03-28",490.6000061035156,495.8699951171875,484.07000732421875,494.70001220703125,12372648
"2024-03-22",492.1000061035156,496.20001220703125,486.375,490.07000732421875,15571220
"2024-03-15",477,496,476,490.82000732421875,21324997
"2024-03-08",483.239990234375,487.0400085449219,468.19000244140625,476.57000732421875,25889113
"2024-03-01",528.3200073242188,532.8099975585938,477.25,489.5299987792969,29796305
"2024-02-23",524.2100219726562,530.4949951171875,517.5349731445312,527.239990234375,10385276
"2024-02-16",518.219970703125,526.9299926757812,512.8099975585938,521.5499877929688,12976530
"2024-02-09",509.9599914550781,522.1599731445312,500.04998779296875,518.219970703125,16559562
"2024-02-02",503.1099853515625,515,499.2200012207031,510.2300109863281,22890526
"2024-01-26",503.94000244140625,521.72998046875,479,503.20001220703125,32398062
"2024-01-19",523.7100219726562,530.655029296875,497.4599914550781,503.55999755859375,21038650
"2024-01-12",539.4000244140625,541.2000122070312,513.4299926757812,521.510009765625,11621294
"2024-01-05",526.8400268554688,549,526.6699829101562,537.3800048828125,12117077
"2023-12-29",519.8800048828125,528.239990234375,517.969970703125,526.469970703125,7324157
"2023-12-22",529.1099853515625,531.469970703125,515.8699951171875,520.3099975585938,15005034
"2023-12-15",549.760009765625,550,522.9600219726562,531.1199951171875,23655125
"2023-12-08",548.260009765625,552.530029296875,543.0349731445312,549.77001953125,12146575
"2023-12-01",547.0999755859375,554.7000122070312,528.6500244140625,547.1599731445312,20668461
"2023-11-24",533.6099853515625,547.5900268554688,531.7999877929688,547.0999755859375,8003777
"2023-11-17",541.1500244140625,544.8599853515625,528.3400268554688,536.2899780273438,11472876
"2023-11-10",531.6300048828125,542.6799926757812,530.0499877929688,541.2100219726562,11359807
"2023-11-03",525,536.8400268554688,522.9400024414062,530.9000244140625,12858220
